figmaVariableName,mode,value,type,alias,defaultMode
components/badge/properties/border-size,3,1,FLOAT,false,false
components/badge/properties/border-radius,0,brand/dimensions/border-radii/default,FLOAT,true,true
components/badge/properties/border-radius,1,brand/dimensions/border-radii/default,FLOAT,true,false
components/badge/properties/border-radius,2,brand/dimensions/border-radii/default,FLOAT,true,false
components/badge/properties/border-radius,3,brand/dimensions/border-radii/default,FLOAT,true,false
components/badge/properties/elevation,0,brand/elevations/elevation-0,STRING,true,true
components/badge/properties/elevation,1,brand/elevations/elevation-0,STRING,true,false
components/badge/properties/elevation,2,brand/elevations/elevation-0,STRING,true,false
components/badge/properties/elevation,3,brand/elevations/elevation-0,STRING,true,false
components/label/variants/layouts/stacked/properties/bottom-padding,0,ui-kit/components/label/properties/stacked/bottom-padding,FLOAT,true,true
components/label/variants/layouts/stacked/properties/bottom-padding,1,ui-kit/components/label/properties/stacked/bottom-padding,FLOAT,true,false
components/label/variants/layouts/stacked/properties/bottom-padding,2,ui-kit/components/label/properties/stacked/bottom-padding,FLOAT,true,false
components/label/variants/layouts/stacked/properties/bottom-padding,3,ui-kit/components/label/properties/stacked/bottom-padding,FLOAT,true,false
components/label/variants/layouts/stacked/properties/min-height,0,20,FLOAT,false,true
components/label/variants/layouts/stacked/properties/min-height,1,20,FLOAT,false,false
components/label/variants/layouts/stacked/properties/min-height,2,20,FLOAT,false,false
components/label/variants/layouts/stacked/properties/min-height,3,20,FLOAT,false,false
components/label/variants/layouts/stacked/variants/sizes/default/properties/width,0,224,FLOAT,false,true
components/label/variants/layouts/stacked/variants/sizes/default/properties/width,1,224,FLOAT,false,false
components/label/variants/layouts/stacked/variants/sizes/default/properties/width,2,224,FLOAT,false,false
components/label/variants/layouts/stacked/variants/sizes/default/properties/width,3,224,FLOAT,false,false
components/label/variants/layouts/stacked/variants/sizes/small/properties/width,0,80,FLOAT,false,true
components/label/variants/layouts/stacked/variants/sizes/small/properties/width,1,80,FLOAT,false,false
components/label/variants/layouts/stacked/variants/sizes/small/properties/width,2,80,FLOAT,false,false
components/label/variants/layouts/stacked/variants/sizes/small/properties/width,3,80,FLOAT,false,false
components/label/variants/layouts/side-by-side/properties/min-height,0,48,FLOAT,false,true
components/label/variants/layouts/side-by-side/properties/min-height,1,48,FLOAT,false,false
components/label/variants/layouts/side-by-side/properties/min-height,2,48,FLOAT,false,false
components/label/variants/layouts/side-by-side/properties/min-height,3,48,FLOAT,false,false
components/label/variants/layouts/side-by-side/properties/gutter,0,ui-kit/globals/form/properties/label-field-gap-horizontal,FLOAT,true,true
components/label/variants/layouts/side-by-side/properties/gutter,1,ui-kit/globals/form/properties/label-field-gap-horizontal,FLOAT,true,false
components/label/variants/layouts/side-by-side/properties/gutter,2,ui-kit/globals/form/properties/label-field-gap-horizontal,FLOAT,true,false
components/label/variants/layouts/side-by-side/properties/gutter,3,ui-kit/globals/form/properties/label-field-gap-horizontal,FLOAT,true,false
components/label/variants/layouts/side-by-side/properties/vertical-padding,0,ui-kit/globals/form/properties/vertical-item-gap,FLOAT,true,true
components/label/variants/layouts/side-by-side/properties/vertical-padding,1,ui-kit/globals/form/properties/vertical-item-gap,FLOAT,true,false
components/label/variants/layouts/side-by-side/properties/vertical-padding,2,ui-kit/globals/form/properties/vertical-item-gap,FLOAT,true,false
components/label/variants/layouts/side-by-side/properties/vertical-padding,3,ui-kit/globals/form/properties/vertical-item-gap,FLOAT,true,false
components/label/variants/layouts/side-by-side/variants/sizes/default/properties/width,0,224,FLOAT,false,true
components/label/variants/layouts/side-by-side/variants/sizes/default/properties/width,1,224,FLOAT,false,false
components/label/variants/layouts/side-by-side/variants/sizes/default/properties/width,2,224,FLOAT,false,false
components/label/variants/layouts/side-by-side/variants/sizes/default/properties/width,3,224,FLOAT,false,false
components/label/variants/layouts/side-by-side/variants/sizes/small/properties/width,0,80,FLOAT,false,true
components/label/variants/layouts/side-by-side/variants/sizes/small/properties/width,1,80,FLOAT,false,false
components/label/variants/layouts/side-by-side/variants/sizes/small/properties/width,2,80,FLOAT,false,false
components/label/variants/layouts/side-by-side/variants/sizes/small/properties/width,3,80,FLOAT,false,false
components/label/properties/colors/optional-text-opacity,0,brand/text-emphasis/low,FLOAT,true,true
components/label/properties/colors/optional-text-opacity,1,brand/text-emphasis/low,FLOAT,true,false
components/label/properties/colors/optional-text-opacity,2,brand/text-emphasis/low,FLOAT,true,false
components/label/properties/colors/optional-text-opacity,3,brand/text-emphasis/low,FLOAT,true,false
components/label/properties/colors/text,0,brand/layers/layer-0/elements/text/color,COLOR,true,true
components/label/properties/colors/text,1,brand/layers/layer-1/elements/text/color,COLOR,true,false
components/label/properties/colors/text,2,brand/layers/layer-2/elements/text/color,COLOR,true,false
components/label/properties/colors/text,3,brand/layers/layer-3/elements/text/color,COLOR,true,false
components/label/properties/colors/asterisk,0,brand/layers/layer-0/elements/text/alert,COLOR,true,true
components/label/properties/colors/asterisk,1,brand/layers/layer-1/elements/text/alert,COLOR,true,false
components/label/properties/colors/asterisk,2,brand/layers/layer-2/elements/text/alert,COLOR,true,false
components/label/properties/colors/asterisk,3,brand/layers/layer-3/elements/text/alert,COLOR,true,false
components/label/properties/label-text/font-family,0,tokens/font/typefaces/secondary,STRING,true,true
components/label/properties/label-text/font-family,1,tokens/font/typefaces/secondary,STRING,true,false
components/label/properties/label-text/font-family,2,tokens/font/typefaces/secondary,STRING,true,false
components/label/properties/label-text/font-family,3,tokens/font/typefaces/secondary,STRING,true,false
components/label/properties/label-text/font-size,0,tokens/font/sizes/sm,FLOAT,true,true
components/label/properties/label-text/font-size,1,tokens/font/sizes/sm,FLOAT,true,false
components/label/properties/label-text/font-size,2,tokens/font/sizes/sm,FLOAT,true,false
components/label/properties/label-text/font-size,3,tokens/font/sizes/sm,FLOAT,true,false
components/label/properties/label-text/font-weight,0,tokens/font/weights/regular,FLOAT,true,true
components/label/properties/label-text/font-weight,1,tokens/font/weights/regular,FLOAT,true,false
components/label/properties/label-text/font-weight,2,tokens/font/weights/regular,FLOAT,true,false
components/label/properties/label-text/font-weight,3,tokens/font/weights/regular,FLOAT,true,false
components/label/properties/label-text/letter-spacing,0,tokens/font/letter-spacings/default,STRING,true,true
components/label/properties/label-text/letter-spacing,1,tokens/font/letter-spacings/default,STRING,true,false
components/label/properties/label-text/letter-spacing,2,tokens/font/letter-spacings/default,STRING,true,false
components/label/properties/label-text/letter-spacing,3,tokens/font/letter-spacings/default,STRING,true,false
components/label/properties/label-text/line-height,0,tokens/font/line-heights/default,FLOAT,true,true
components/label/properties/label-text/line-height,1,tokens/font/line-heights/default,FLOAT,true,false
components/label/properties/label-text/line-height,2,tokens/font/line-heights/default,FLOAT,true,false
components/label/properties/label-text/line-height,3,tokens/font/line-heights/default,FLOAT,true,false
components/label/properties/label-text/text-decoration,0,none,STRING,false,true
components/label/properties/label-text/text-decoration,1,none,STRING,false,false
components/label/properties/label-text/text-decoration,2,none,STRING,false,false
components/label/properties/label-text/text-decoration,3,none,STRING,false,false
components/label/properties/label-text/text-transform,0,none,STRING,false,true
components/label/properties/label-text/text-transform,1,none,STRING,false,false
components/label/properties/label-text/text-transform,2,none,STRING,false,false
components/label/properties/label-text/text-transform,3,none,STRING,false,false
components/label/properties/label-text/font-style,0,normal,STRING,false,true
